Feature_ID,mz,RTmin,RT,RTmax,npeaks,sn,NIST_Full scan_1_POS.mzML
F3598,725.5575,7.2640,7.3480,7.4310,1.0000,1317.0000,4547293.0415
F3599,725.6042,15.5170,15.5670,15.6170,1.0000,6.0000,6361.4975
F3600,725.6412,12.5660,12.6330,12.6990,1.0000,20.0000,69852.0555
F3601,725.6464,13.0330,13.0990,13.1830,1.0000,15.0000,46728.0995
F3602,725.6544,13.3160,13.3830,13.4660,1.0000,25.0000,56840.2284
F3603,725.6897,12.0160,12.1490,12.2660,1.0000,8.0000,20637.1384
F3604,725.7198,13.0660,13.1160,13.2490,1.0000,15.0000,25610.4782
F3605,725.7296,12.8490,12.9160,12.9830,1.0000,9.0000,11533.1057
F3606,726.1417,4.3470,4.3800,4.4300,1.0000,3449.0000,9834.9430
F3607,726.2303,10.5650,10.6990,10.8650,1.0000,61.0000,133053.5091
F3608,726.2676,3.2630,3.3300,3.3970,1.0000,14.0000,12764.5699
F3609,726.3026,4.9640,5.0140,5.0640,1.0000,9.0000,7313.6666
F3610,726.5343,9.1480,9.2480,9.3480,1.0000,19086.0000,139086.8266
F3611,726.5433,10.0320,9.8980,10.3820,3.0000,33.0000,235350.0028
F3612,726.5604,7.2640,7.3480,7.4310,1.0000,614.0000,1969991.5331
F3613,726.5689,3.6970,3.7300,3.7800,1.0000,1523.0000,4975.9255
F3614,726.5861,6.5980,6.6480,6.7140,1.0000,20.0000,21535.0244
F3615,726.6459,12.5660,12.6330,12.7160,1.0000,7866.0000,41372.7881
F3616,726.6587,13.2990,13.3830,13.4660,1.0000,8.0000,32234.7142
F3617,726.6606,13.0490,13.1330,13.1990,1.0000,9.0000,44382.3620
F3618,726.7059,12.3990,12.4660,12.5330,1.0000,28.0000,32657.2892
F3619,726.7797,0.7300,0.7800,0.8300,1.0000,52.0000,14092.8204
F3620,727.1403,4.1470,4.3970,4.8300,1.0000,13.0000,18257.0358
F3621,727.2081,5.5970,5.7140,5.7970,1.0000,151.0000,410234.4300
F3622,727.2284,10.5490,10.6990,10.8650,1.0000,50.0000,108446.7249
F3623,727.2677,3.1800,3.3300,3.4470,1.0000,10.0000,9227.1297
F3624,727.5437,12.6330,12.6990,12.7990,1.0000,9.0000,20695.4193
F3625,727.5476,9.2820,9.8320,10.6490,1.0000,11166.0000,264556.4960
F3626,727.5629,7.2640,7.3480,7.4310,1.0000,68.0000,476641.4641
F3627,727.5719,7.9310,8.0310,8.0980,1.0000,39.0000,186653.7740
F3628,727.5748,6.4980,6.5060,6.6980,2.0000,24.0000,103635.2777
F3629,727.6609,12.9830,13.1330,13.1990,1.0000,10.0000,26478.8868
F3630,728.2092,5.5970,5.7140,5.7970,1.0000,147.0000,263553.5955
F3631,728.2287,10.2490,10.5400,10.5320,2.0000,13.0000,35513.8135
F3632,728.5047,11.9490,12.0320,12.0990,1.0000,28.0000,21857.2024
F3633,728.5196,7.2980,7.3810,7.4650,1.0000,19.0000,67753.7708
F3634,728.5219,5.7470,5.8310,5.8970,1.0000,13.0000,31424.8305
F3635,728.5593,11.5320,11.5990,11.6490,1.0000,90.0000,581993.9513
F3636,728.5643,7.2640,7.3480,7.4150,1.0000,16677.0000,87175.8541
F3637,728.5653,11.4160,11.4820,11.5660,1.0000,8.0000,91464.6362
F3638,728.5708,10.1150,10.1650,10.1990,1.0000,3681.0000,12507.9808
F3639,728.5759,7.9310,8.0310,8.0980,1.0000,13.0000,101349.5859
F3640,728.5786,6.4980,6.5810,6.6980,1.0000,17.0000,173652.6445
F3641,729.1879,3.9640,4.0800,4.1640,1.0000,8.0000,11850.2696
F3642,729.2077,5.5810,5.7140,5.7970,1.0000,91.0000,223020.2299
F3643,729.2280,10.5820,10.7150,10.8150,1.0000,8.0000,21402.8236
F3644,729.2297,10.2820,10.3650,10.4490,1.0000,9.0000,19932.6517
F3645,729.5267,2.8630,3.4970,3.8640,1.0000,1912.0000,19801.5730
F3646,729.5251,7.3310,7.3810,7.4480,1.0000,6027.0000,30631.1614
F3647,729.5312,5.7470,5.8310,5.9640,1.0000,10.0000,18905.2324
F3648,729.5337,14.8830,15.0160,15.0830,1.0000,12.0000,19624.4040
F3649,729.5439,12.4160,12.4660,12.5160,1.0000,2953.0000,13944.9175
F3650,729.5481,17.8840,17.9340,17.9840,1.0000,8.0000,8694.1185
F3651,729.5627,11.5320,11.5990,11.6490,1.0000,85.0000,270152.4642
F3652,729.5684,11.4320,11.4660,11.5160,1.0000,9.0000,31706.9446
F3653,729.5841,11.6490,11.6820,11.7320,1.0000,5841.0000,20500.5400
F3654,729.5906,7.5810,7.7560,7.7650,2.0000,131.0000,1283965.5733
F3655,730.2075,5.5970,5.7140,5.7970,1.0000,36.0000,114640.5846
F3656,730.2288,10.2650,10.3990,10.4820,1.0000,11.0000,18048.9408
F3657,730.2428,5.8640,5.9140,5.9640,1.0000,11.0000,7654.2122
F3658,730.2440,4.3300,4.3800,4.4470,1.0000,133.0000,50941.9195
F3659,730.5337,17.3000,17.3500,17.4000,1.0000,2662.0000,12068.3794
F3660,730.5383,6.4810,6.5640,6.6480,1.0000,274.0000,1642892.4606
F3661,730.5379,14.9830,15.0160,15.1000,1.0000,5.0000,13832.0242
F3662,730.5677,11.5160,11.5820,11.6820,1.0000,21.0000,111315.9248
F3663,730.5769,8.2650,8.3310,8.4480,1.0000,9.0000,53455.8510
F3664,730.5886,11.7820,11.8320,11.8660,1.0000,3488.0000,13037.1474
F3665,730.5936,7.5810,7.7650,7.7650,2.0000,105.0000,566259.9745
F3666,730.7068,13.4660,13.4990,13.5660,1.0000,9.0000,5945.4010
F3667,731.2073,5.5810,5.7140,5.8140,1.0000,44.0000,57470.7736
F3668,731.2440,4.3300,4.3800,4.4640,1.0000,49.0000,34003.3434
F3669,731.2430,5.8640,5.8970,5.9470,1.0000,1584.0000,5914.3981
F3670,731.5414,6.4810,6.5640,6.6480,1.0000,249.0000,744236.8628
F3671,731.5581,12.5490,12.6830,12.7330,1.0000,7.0000,18468.2863
F3672,731.5965,7.4810,7.6810,7.9150,1.0000,95.0000,586363.7238
F3673,731.6033,8.2650,8.3480,8.4310,1.0000,16.0000,83550.2409
F3674,731.6059,8.7980,8.9320,9.1820,1.0000,17.0000,512222.3579
F3675,731.6068,9.1820,9.2820,9.3980,1.0000,1706.0000,8799262.2901
F3676,731.6066,12.7160,12.7490,12.8160,1.0000,9.0000,21439.1312
F3677,731.6451,14.5660,14.6160,14.6660,1.0000,8.0000,5598.8925
F3678,731.7062,11.5490,12.0490,12.1820,1.0000,7.0000,23710.6552
F3679,731.7369,12.2660,12.3320,12.3820,1.0000,50.0000,20989.2395
F3680,732.2065,5.6140,5.6970,5.8310,1.0000,16.0000,22356.8605
F3681,732.4529,12.2660,12.3160,12.3490,1.0000,6.0000,5635.1029
F3682,732.5451,6.4810,6.5640,6.6480,1.0000,15.0000,378188.5431
F3683,732.5542,7.5480,7.6480,7.7310,1.0000,216.0000,9428125.9869
F3684,732.6099,9.1820,9.2820,9.3980,1.0000,219.0000,3892194.6446
F3685,732.6128,12.6830,12.7490,12.8660,1.0000,13.0000,48363.0290
F3686,732.6454,18.0340,18.0840,18.1340,1.0000,3842.0000,14874.4552
F3687,732.6515,14.5660,14.6000,14.6830,1.0000,9.0000,6840.0945
F3688,732.6923,12.2990,12.3490,12.4160,1.0000,8.0000,17578.2714
F3689,732.8317,12.1990,12.2990,12.2990,2.0000,18.0000,20488.0089
F3690,732.8676,0.7300,0.7630,0.8460,1.0000,12163.0000,34583.3606
F3691,733.2432,4.3300,4.3800,4.4470,1.0000,54.0000,14059.7061
F3692,733.5494,9.2820,9.3480,9.4150,1.0000,9835.0000,67951.9150
F3693,733.5494,15.8500,15.9170,16.0330,1.0000,51.0000,116073.3851
F3694,733.5501,10.1320,10.5820,10.3820,7.0000,8441.0000,58406.3426
F3695,733.5512,10.9650,11.9990,11.6490,6.0000,13317.0000,145657.0271
F3696,733.5501,9.7820,9.7320,9.9320,3.0000,8714.0000,68036.8990
F3697,733.5500,12.6330,12.7740,12.7660,2.0000,12823.0000,97863.5213
F3698,733.5503,13.1660,13.3160,13.3160,2.0000,55.0000,103932.9534
F3699,733.5500,13.8330,13.9330,14.0160,1.0000,55.0000,125673.5673
F3700,733.5499,17.1840,17.7500,18.3340,1.0000,60.0000,563352.8120
F3701,733.5540,7.9980,8.0810,8.3810,2.0000,11785.0000,273953.9049
F3702,733.5558,7.4480,7.5150,7.5480,1.0000,59.0000,215994.2475
F3703,733.5575,7.5480,7.6480,7.7480,1.0000,518967.0000,3969730.2482
F3704,733.6124,9.1650,9.2820,9.4150,1.0000,174.0000,1004765.9863
F3705,733.6214,10.1650,10.2820,10.3820,1.0000,174.0000,670940.0943
F3706,733.6341,11.8820,11.9160,11.9820,1.0000,10.0000,17960.3090
F3707,733.7181,12.0820,12.2660,12.2490,2.0000,15.0000,34110.3855
F3708,733.7537,12.5330,12.6330,12.7660,1.0000,54.0000,43520.2362
F3709,733.8355,12.3320,12.3820,12.4330,1.0000,10.0000,8206.8088
F3710,734.5309,0.7800,1.0130,1.3960,1.0000,13.0000,12439.5879
F3711,734.5311,9.9480,9.9990,10.0990,1.0000,14.0000,67531.1282
F3712,734.5466,15.2000,15.3670,15.5170,1.0000,4061.0000,68203.9498
F3713,734.5480,14.8830,15.0330,15.1660,1.0000,5177.0000,63621.1639
F3714,734.5522,9.7820,9.8320,9.8820,1.0000,5547.0000,22032.5693
F3715,734.5600,7.5480,7.6480,7.7480,1.0000,115.0000,1043092.2669
F3716,734.5649,9.3980,9.7320,9.7820,1.0000,8361.0000,1030791.1230
F3717,734.5674,8.8820,8.9650,9.1980,1.0000,13375.0000,450581.8372
F3718,734.5702,9.1980,9.2980,9.3980,1.0000,940259.0000,7312165.4751
F3719,734.6061,11.3660,11.6160,11.7490,1.0000,10.0000,61411.6577
F3720,734.6248,10.1650,10.2820,10.3990,1.0000,180.0000,333328.3777
F3721,734.6294,12.3990,12.4660,12.5330,1.0000,13.0000,35466.2721
F3722,734.7124,12.5160,12.5990,12.6830,1.0000,14.0000,41380.7752
F3723,734.7381,13.6990,13.7500,13.8160,1.0000,7.0000,8528.6826
F3724,734.7539,12.5660,12.6330,12.6990,1.0000,6315.0000,27128.6071
F3725,735.5626,7.5480,7.6480,7.7480,1.0000,64.0000,197198.4844
F3726,735.5642,5.1810,5.2310,5.2640,1.0000,2303.0000,7279.8687
F3727,735.5725,8.8650,8.9480,9.1980,1.0000,44.0000,202834.7603
F3728,735.5731,9.1980,9.2980,9.4150,1.0000,2606.0000,3116129.4412
F3729,735.6286,10.1650,10.2820,10.3820,1.0000,21.0000,88429.8984
F3730,735.6303,12.3990,12.4660,12.5330,1.0000,16.0000,38588.3009
F3731,735.6415,13.4160,13.4660,13.5330,1.0000,9.0000,21243.0486
F3732,735.6563,11.7490,11.7820,11.8820,1.0000,9.0000,17039.5321
F3733,735.7330,12.3820,12.4490,12.5330,1.0000,87.0000,112066.5965
F3734,736.1930,4.9470,5.0140,5.1810,1.0000,11.0000,8954.2090
F3735,736.5421,9.8980,9.9990,10.0650,1.0000,28.0000,296902.5011
F3736,736.5424,11.9820,12.0820,12.2320,1.0000,18.0000,202827.1231
F3737,736.5649,7.5480,7.6480,7.7310,1.0000,14.0000,29852.6506
F3738,736.5759,9.1980,9.2980,9.4150,1.0000,295.0000,822013.3187
F3739,736.5799,7.6810,7.7650,7.8310,1.0000,6.0000,11492.6885
F3740,736.6084,11.5660,11.6160,11.6490,1.0000,12.0000,8372.9503
F3741,736.6454,12.6160,12.6990,12.7660,1.0000,59.0000,120621.3676
F3742,736.6597,12.1660,12.1990,12.2660,1.0000,6.0000,11459.6549
F3743,736.7297,12.8830,12.9490,13.0160,1.0000,24.0000,69216.8951
F3744,736.7360,12.3990,12.4490,12.5330,1.0000,68.0000,63189.2953
F3745,736.7511,13.9000,13.9660,14.0330,1.0000,4213.0000,19397.3526
F3746,737.5003,9.1150,9.1820,9.2980,1.0000,7.0000,9877.4747
F3747,737.5003,8.6980,8.8320,8.8980,1.0000,7.0000,8072.2189
F3748,737.5028,7.0140,7.1480,7.3310,1.0000,11.0000,50314.1193
F3749,737.5462,9.9320,10.0150,10.0990,1.0000,24.0000,146786.7748
F3750,737.5531,12.6660,12.7160,12.7830,1.0000,10.0000,53557.3550
F3751,737.5567,6.7980,6.8980,6.9640,1.0000,2931.0000,17373.1311
F3752,737.5679,12.5990,12.6490,12.6830,1.0000,6077.0000,17234.0741
F3753,737.5784,9.1980,9.2980,9.4320,1.0000,95.0000,168516.8965
F3754,737.6422,15.8170,15.8670,15.9000,1.0000,5.0000,5725.1255
F3755,737.6484,12.6490,12.6990,12.7660,1.0000,26.0000,63221.7232
F3756,737.6823,5.2470,5.3640,5.4310,1.0000,9.0000,7493.6715
F3757,737.7306,12.8660,12.9490,12.9990,1.0000,18.0000,38239.4021
F3758,737.9013,0.7460,0.7960,0.8300,1.0000,1959.0000,6394.7409
F3759,738.5046,8.3650,8.4480,8.5650,1.0000,20.0000,65325.3669
F3760,738.5244,7.6150,7.6650,7.6980,1.0000,1959.0000,7003.7321
F3761,738.5430,10.3650,10.4990,10.5990,1.0000,18.0000,78055.9722
F3762,738.5481,6.9310,7.2140,7.5650,1.0000,9.0000,33964.3550
F3763,738.5500,5.4970,5.5640,5.6140,1.0000,12.0000,10418.8994
F3764,738.5578,12.6660,12.7160,12.8160,1.0000,7.0000,29788.5089
F3765,738.5820,9.0650,9.3150,9.6320,1.0000,18.0000,36867.7610
F3766,738.6623,12.8990,12.9830,13.0490,1.0000,85.0000,255998.5231
F3767,738.7353,13.2160,13.2990,13.3490,1.0000,6.0000,21539.6479
F3768,738.7438,13.0490,13.0990,13.1660,1.0000,15.0000,26697.8530
F3769,738.9481,0.7130,0.7800,0.8460,1.0000,221.0000,79510.4156
F3770,739.5083,7.0980,7.1810,7.2310,1.0000,7.0000,13950.7516
F3771,739.5080,8.3650,8.4650,8.5480,1.0000,15.0000,29964.1491
F3772,739.5129,5.8970,6.0140,6.0640,1.0000,8.0000,15649.8383
F3773,739.5165,6.1810,6.2480,6.3140,1.0000,7.0000,15664.9301
F3774,739.5456,10.3820,10.5150,10.6150,1.0000,14.0000,39781.1605
F3775,739.5723,7.5980,8.2150,8.5310,1.0000,55.0000,105497.7186
F3776,739.5780,15.1000,15.1830,15.2330,1.0000,14.0000,12191.4731
F3777,739.6214,11.8820,11.9320,12.0660,1.0000,9.0000,73481.3777
F3778,739.6271,11.7820,11.8320,11.8660,1.0000,5680.0000,20752.6302
F3779,739.6380,12.5490,12.6490,12.6830,1.0000,12.0000,43795.0522
F3780,739.6653,12.9160,12.9660,13.0660,1.0000,29312.0000,138467.3589
F3781,739.7106,12.2160,12.2990,12.5330,1.0000,10.0000,12835.3532
F3782,739.8005,6.8640,7.0640,7.0140,2.0000,1494.0000,12531.4827
F3783,739.9500,0.7300,0.7800,0.8460,1.0000,57.0000,16466.0054
F3784,740.5220,10.0490,10.0990,10.1820,1.0000,10.0000,24869.3166
F3785,740.5225,8.1310,8.2150,8.3150,1.0000,94.0000,524251.0640
F3786,740.5508,16.9000,16.9340,16.9840,1.0000,1562.0000,5966.1222
F3787,740.5570,7.4480,7.4810,7.5810,1.0000,6.0000,35752.4159
F3788,740.5585,7.7650,7.8150,7.8650,1.0000,7936.0000,35795.3565
F3789,740.6032,6.5640,6.6480,6.7310,1.0000,48.0000,167303.6638
F3790,740.6220,11.8820,11.9490,11.9820,1.0000,9.0000,32331.1489
F3791,740.6713,12.9330,12.9830,13.0830,1.0000,16.0000,44590.8839
F3792,740.6755,13.2490,13.3160,13.3830,1.0000,176.0000,279394.1626
F3793,740.7120,12.7990,12.8490,12.8830,1.0000,1843.0000,5332.3801
F3794,740.7223,12.5330,12.5990,12.6830,1.0000,11.0000,19671.4021
F3795,741.1950,4.8470,4.9140,4.9800,1.0000,77667.0000,256736.7351
F3796,741.2605,6.7810,6.8640,6.9480,1.0000,147.0000,62693.1915
F3797,741.5257,8.1310,8.2150,8.3150,1.0000,104.0000,245278.2037
F3798,741.5306,7.2640,7.3480,7.4310,1.0000,81043.0000,399876.6211
F3799,741.5518,6.4640,6.7810,7.0480,1.0000,9.0000,24186.8297
F3800,741.5733,7.7480,7.9480,8.0150,1.0000,6.0000,14023.0379
F3801,741.6030,12.6490,12.6990,12.7830,1.0000,8.0000,32393.0897
F3802,741.6067,6.5640,6.6480,6.7310,1.0000,22.0000,79398.1011
F3803,741.6435,12.3490,12.3990,12.4490,1.0000,9.0000,14946.9975
F3804,741.6538,13.5830,13.6490,13.7160,1.0000,87.0000,205296.4567
F3805,741.6677,12.6990,12.7330,12.7990,1.0000,9.0000,19714.7052
F3806,741.6793,13.2490,13.3160,13.3990,1.0000,57.0000,154162.2836
F3807,742.1957,4.8470,4.9140,4.9800,1.0000,328.0000,187877.9519
F3808,742.2449,6.4310,6.5310,6.6140,1.0000,33.0000,16695.8636
F3809,742.2617,6.7810,6.8640,6.9480,1.0000,164.0000,42938.6670
F3810,742.2793,11.7990,11.8490,11.8990,1.0000,2553.0000,7245.0351
F3811,742.5317,8.1310,8.2150,8.3310,1.0000,11768.0000,79504.6947
F3812,742.5341,7.2640,7.3480,7.4310,1.0000,45.0000,173123.2534
F3813,742.5388,8.6310,8.7150,8.8320,1.0000,34.0000,241306.9142
F3814,742.5750,8.9650,9.0820,9.1820,1.0000,385.0000,3690411.4564
F3815,742.6044,12.6490,12.6990,12.7490,1.0000,6.0000,16905.6172
F3816,742.6089,6.5810,6.6480,6.7480,1.0000,8.0000,30425.6949
F3817,742.6104,11.5490,11.6160,11.6490,1.0000,7.0000,22703.9173
F3818,742.6178,11.6320,11.6820,11.7660,1.0000,7.0000,42945.5258
F3819,742.6573,13.5830,13.6490,13.7160,1.0000,59.0000,104370.8555
F3820,742.6693,12.6830,12.7330,12.8330,1.0000,7.0000,15334.1726
F3821,742.6887,18.0170,18.0840,18.1340,1.0000,34.0000,7372.0078
F3822,743.0073,0.9460,0.9960,1.0460,1.0000,5.0000,7914.4970
F3823,743.1945,4.8470,4.9140,4.9800,1.0000,275.0000,159023.8182
F3824,743.2409,4.3140,4.3800,4.4470,1.0000,7908.0000,7127526.8805
F3825,743.2440,6.4480,6.4980,6.5480,1.0000,13.0000,9215.4125
F3826,743.2598,6.7810,6.8640,6.9480,1.0000,94.0000,36198.5542
F3827,743.5357,7.2810,7.3480,7.4150,1.0000,13570.0000,63668.8444
F3828,743.5434,8.6150,8.7320,8.8150,1.0000,15817.0000,119640.7969
F3829,743.5661,6.4640,6.5480,6.5980,1.0000,8.0000,17231.2482
F3830,743.5778,8.9650,9.0820,9.1820,1.0000,217.0000,1773473.0592
F3831,743.5957,8.2980,8.3480,8.3980,1.0000,7.0000,21571.9417
F3832,743.6055,8.5150,8.6480,8.7820,1.0000,18.0000,132064.6940
F3833,743.6133,12.1490,12.2160,12.2490,1.0000,4086.0000,19208.0418
F3834,743.6161,12.8990,12.9660,13.0490,1.0000,17.0000,59178.4569
F3835,743.6173,11.9990,12.0160,12.0160,1.0000,5960.0000,9505.0352
F3836,743.6569,13.5990,13.6490,13.7160,1.0000,29.0000,35652.6423
F3837,743.6840,13.2830,13.3330,13.3830,1.0000,2012.0000,8360.9403
F3838,744.1942,4.8470,4.9140,4.9800,1.0000,237.0000,72765.1690
F3839,744.2058,11.4990,11.5660,11.6320,1.0000,133.0000,59134.4957
F3840,744.2420,4.3140,4.3800,4.4470,1.0000,6256.0000,4802736.1787
F3841,744.2606,6.3310,6.6810,6.5140,3.0000,14.0000,40367.0250
F3842,744.5543,7.1640,7.3730,7.3810,2.0000,572.0000,1438305.4319
F3843,744.5537,10.7320,10.8650,10.8990,1.0000,101116.0000,645041.4310
F3844,744.5559,10.3150,10.4650,10.5820,1.0000,13416.0000,129603.3664
F3845,744.5573,6.9140,6.9810,7.1640,1.0000,17.0000,92158.1380
F3846,744.5817,8.9650,9.0820,9.2980,1.0000,55.0000,658029.2462
F3847,744.5844,10.7650,10.9150,11.0320,1.0000,105.0000,1360247.6685
F3848,744.5901,9.2980,9.4150,9.5480,1.0000,236.0000,2703913.1641
F3849,744.6044,8.5150,8.5980,8.6980,1.0000,12.0000,49547.9540
F3850,744.6157,12.9160,12.9660,13.0160,1.0000,7436.0000,26353.3196
F3851,744.6587,13.5830,13.6490,13.7660,1.0000,8.0000,14265.3984
F3852,744.6660,12.6990,12.7330,12.7830,1.0000,8.0000,12656.4451
F3853,745.1930,4.8470,4.9140,4.9800,1.0000,80.0000,39310.6765
F3854,745.2190,3.2630,3.3970,3.4800,1.0000,53.0000,35228.1669
F3855,745.2402,4.3140,4.3800,4.4470,1.0000,5810.0000,3652384.2283
F3856,745.2606,6.3480,6.5480,6.4980,2.0000,23.0000,53284.1023
F3857,745.4953,14.1830,14.2330,14.3330,1.0000,10.0000,14079.0374
F3858,745.5272,6.1640,6.2140,6.2980,1.0000,9.0000,8697.9261
F3859,745.5575,7.1640,7.3730,7.3650,2.0000,156.0000,660492.7440
F3860,745.5581,10.7320,10.8650,10.8990,1.0000,39.0000,297878.5042
F3861,745.5716,6.7640,7.0480,7.1480,1.0000,11.0000,33443.5102
F3862,745.5855,8.9650,9.0820,9.2980,1.0000,27.0000,175539.5621
F3863,745.5878,10.7490,10.8990,11.0320,1.0000,54.0000,624337.3383
F3864,745.5932,9.2980,9.4150,9.5480,1.0000,260.0000,1259844.7442
F3865,745.6206,9.9150,10.0150,10.2490,1.0000,14.0000,150273.8589
F3866,745.6215,10.4490,10.5650,10.7320,1.0000,77.0000,383107.4343
F3867,745.6310,13.2660,13.3160,13.3990,1.0000,36.0000,55321.7305
F3868,745.7166,12.0160,12.0660,12.1320,1.0000,53.0000,29018.1504
F3869,745.7245,13.0490,13.0990,13.1330,1.0000,8.0000,5746.2865
F3870,746.1848,6.2480,6.2980,6.3980,1.0000,17.0000,8682.6249
F3871,746.1942,4.8640,4.9140,4.9800,1.0000,51.0000,14623.8213
F3872,746.2198,3.2800,3.3970,3.4470,1.0000,25.0000,19269.1132
F3873,746.2401,4.3140,4.3800,4.4470,1.0000,2464.0000,1622155.4369
F3874,746.2585,6.3310,6.4140,6.4980,1.0000,22.0000,36498.5902
F3875,746.2600,6.6140,6.6810,6.7810,1.0000,7.0000,20353.7846
F3876,746.5102,9.1480,9.2480,9.3480,1.0000,19788.0000,143099.6860
F3877,746.5620,10.3650,10.2820,10.4820,3.0000,23491.0000,190161.6223
F3878,746.5621,17.5170,17.8670,18.2010,1.0000,20.0000,1048864.0026
F3879,746.5629,11.2820,11.3150,11.4160,1.0000,19.0000,263209.3084
F3880,746.5660,11.6490,11.7160,11.7820,1.0000,51.0000,477079.1618
F3881,746.5648,10.5490,10.8820,11.1150,1.0000,36625.0000,898316.1477
F3882,746.5649,9.4820,9.5480,9.6820,1.0000,25671.0000,262636.2710
F3883,746.5687,8.4310,8.5480,8.6480,1.0000,29.0000,1633542.3570
F3884,746.5883,9.3150,9.4150,9.5480,1.0000,20.0000,249243.9606
F3885,746.6035,11.3320,11.3990,11.4820,1.0000,48899.0000,350122.8416
F3886,746.6056,11.0820,11.1990,11.3320,1.0000,223663.0000,2231930.3969
F3887,746.6213,9.9320,10.0320,10.1490,1.0000,9353.0000,79986.5201
F3888,746.6239,10.4320,10.5650,10.7490,1.0000,17906.0000,201033.1161
F3889,746.8474,12.5490,12.5990,12.6490,1.0000,15.0000,10555.6368
F3890,747.0510,7.2810,7.3650,7.4150,1.0000,40.0000,12220.4784
F3891,747.2199,3.2800,3.3970,3.4630,1.0000,23.0000,20364.7317
F3892,747.2385,4.3140,4.3800,4.4470,1.0000,1873.0000,747037.9430
F3893,747.2574,6.3640,6.4140,6.4810,1.0000,3692.0000,15760.2774
F3894,747.5150,9.1480,9.2320,9.3480,1.0000,10624.0000,66994.2725
F3895,747.5721,8.3980,8.5480,8.6980,1.0000,24.0000,820455.3500
F3896,747.5700,11.6490,11.7160,11.7820,1.0000,9.0000,215328.2862
F3897,747.6089,11.0820,11.1990,11.3320,1.0000,82.0000,1065922.5163
F3898,747.6251,9.9650,10.5650,10.6990,1.0000,15.0000,71295.0489
F3899,747.6387,12.5990,12.7160,12.7830,1.0000,14557.0000,83677.9744
F3900,747.7064,17.2000,17.2340,17.3340,1.0000,6.0000,5908.6069
F3901,747.7344,12.3160,12.3320,12.3990,1.0000,31660.0000,98024.7963
F3902,748.1988,5.6310,5.6810,5.7470,1.0000,8.0000,5689.1377
F3903,748.2036,11.5160,11.5660,11.5990,1.0000,3107.0000,8058.7510
F3904,748.2379,4.3140,4.3800,4.4470,1.0000,806.0000,254185.9118
F3905,748.5285,8.6820,8.7820,8.9150,1.0000,65986.0000,522317.9909
F3906,748.5433,11.9820,12.0820,12.1820,1.0000,20.0000,598271.7053
F3907,748.5441,9.7820,9.9990,10.1650,1.0000,30.0000,1711336.9443
F3908,748.5488,8.2650,8.3480,8.4310,1.0000,8190.0000,61618.6826
F3909,748.5665,10.5150,10.5650,10.6150,1.0000,14171.0000,63543.3554
F3910,748.5713,8.4480,8.5480,8.6480,1.0000,21655.0000,178443.3897
F3911,748.6111,11.0820,11.2990,11.3320,2.0000,95.0000,277307.1876
F3912,748.6442,12.6660,12.7160,12.7830,1.0000,8891.0000,39685.1416
F3913,748.6912,12.3320,12.3660,12.4330,1.0000,11.0000,26580.3226
F3914,748.7056,11.8160,11.9320,12.0160,1.0000,7.0000,23952.9379
F3915,748.7360,12.3160,12.3490,12.4160,1.0000,18217.0000,57802.9923
F3916,749.2368,4.3140,4.3800,4.4470,1.0000,229.0000,85396.4433
F3917,749.5316,8.6650,8.7820,8.9320,1.0000,33420.0000,270833.8878
F3918,749.5448,11.9660,12.0820,12.2320,1.0000,28.0000,413089.9303
F3919,749.5456,9.8980,9.9990,10.1320,1.0000,58.0000,794371.8275
F3920,749.6137,7.9980,8.1480,8.2480,1.0000,12.0000,29826.4018
F3921,749.6236,11.8160,11.8660,11.9320,1.0000,70.0000,108520.6743
F3922,749.6393,12.3660,12.4490,12.5330,1.0000,9166.0000,50070.5561
F3923,749.6521,12.5160,12.5660,12.6330,1.0000,48.0000,105941.0688
F3924,749.6528,12.6330,12.7990,12.8490,1.0000,17.0000,111888.0590
F3925,749.7496,12.5490,12.6160,12.6830,1.0000,229.0000,441203.8041
F3926,750.4070,12.1990,12.2490,12.3160,1.0000,38.0000,55111.8627
F3927,750.4869,14.7000,14.7500,14.7830,1.0000,3081.0000,8674.3871
F3928,750.5413,11.5320,11.5990,11.6660,1.0000,51.0000,201809.7318
F3929,750.5432,9.3480,9.5150,9.6820,1.0000,96.0000,1081545.1701
F3930,750.5443,9.6820,9.8650,9.9650,1.0000,26.0000,372541.6012
F3931,750.6563,12.5330,12.5660,12.6330,1.0000,19.0000,46397.3339
F3932,750.7061,11.5160,11.5490,11.6160,1.0000,2450.0000,11054.7657
F3933,750.7089,12.1320,12.1410,12.3320,2.0000,9345.0000,80299.4818
F3934,750.7085,11.7320,11.7320,11.8820,2.0000,19731.0000,108835.9956
F3935,750.7385,13.0660,13.1160,13.1490,1.0000,2936.0000,9816.1447
F3936,750.7530,12.5490,12.6160,12.6830,1.0000,163.0000,234560.5920
F3937,750.7677,14.1660,14.2160,14.3000,1.0000,31.0000,12182.1822
F3938,751.4103,12.2160,12.2660,12.3320,1.0000,27.0000,30835.7442
F3939,751.4130,12.5330,12.5990,12.6660,1.0000,15.0000,19936.1541
F3940,751.5158,0.7130,0.7800,0.8460,1.0000,26.0000,19576.3372
F3941,751.5356,8.6980,8.7820,8.8650,1.0000,15.0000,16471.7131
F3942,751.5462,9.3980,9.5150,9.6480,1.0000,89.0000,507428.4703
