Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F1603,613.4375,1.644,1.577,1.712,3113,179916,1.0,1.0,22,1,195050
F1604,738.9638,3.278,3.194,3.379,4206,123360,1.0,0.96,10,1,146227
F1605,661.9587,2.933,2.832,3.034,3598,11022434,1.0,0.99,752,1,11047434
F1606,701.5291,1.552,1.459,1.653,3905,157564,1.0,0.98,5,1,182871
F1607,701.5291,2.823,2.722,2.924,3905,320792,1.0,0.99,14,1,347376
F1608,613.4707,1.636,1.602,1.678,3116,25691,1.0,0.96,5,1,33839
F1609,662.0115,2.933,2.891,3.034,3599,428985,1.0,0.66,50,1,452009
F1610,739.443,5.206,5.063,5.484,4207,143643,1.0,0.89,5,1,194955
F1611,613.5493,2.748,2.68,2.815,3117,48932,1.0,0.94,5,1,64666
F1612,739.4611,3.278,3.202,3.329,4208,42892,1.0,0.76,5,1,60870
F1613,662.4289,2.714,2.63,2.815,3601,80804,1.0,0.94,6,1,105214
F1614,614.3415,2.832,2.756,2.924,3119,86329,1.0,0.97,7,1,107737
F1615,739.4989,2.806,2.756,2.899,4212,52008,0.76,0.96,5,1,70974
F1616,701.5554,1.644,1.636,1.703,3907,61138,0.81,0.54,13,1,70138
F1617,701.5554,1.729,1.703,1.754,3907,30560,0.74,0.74,8,1,37560
F1618,701.5554,1.813,1.754,1.914,3907,188302,0.81,0.93,17,1,208302
F1619,701.5554,5.089,4.988,5.19,3907,3464369,1.0,0.99,251,1,3489369
F1620,662.4465,1.644,1.569,1.746,3602,161514,1.0,0.98,15,1,184244
F1621,614.3695,2.369,2.276,2.436,3120,57535,1.0,0.98,5,1,78052
F1622,701.6066,5.089,5.046,5.156,3908,107187,1.0,0.86,14,1,120129
F1623,739.5414,2.706,2.638,2.806,4215,125622,1.0,0.84,10,1,146927
F1624,662.4602,2.933,2.832,3.034,3603,4631775,1.0,0.99,305,1,4656775
F1625,702.3961,3.068,3.0,3.16,3909,76161,1.0,0.97,7,1,98069
F1626,739.5673,5.063,4.988,5.131,4216,108772,1.0,0.99,11,1,127999
F1627,662.4949,1.611,1.569,1.636,3605,32312,1.0,0.88,6,1,41028
F1628,702.4113,1.619,1.543,1.678,3910,49446,1.0,0.96,5,1,68197
F1629,740.4583,3.202,3.101,3.303,4217,988263,1.0,0.99,40,1,1018566
F1630,662.5115,2.933,2.891,3.017,3606,156794,1.0,0.9,20,1,168022
F1631,614.4118,8.339,7.649,9.552,3123,696284,0.74,0.54,3,1,1011387
F1632,702.4241,2.554,2.453,2.655,3911,113353,1.0,1.0,8,1,138313
F1633,662.9611,2.941,2.857,3.042,3607,1501259,1.0,0.95,109,1,1524259
F1634,702.4417,3.0,2.899,3.068,3912,58613,1.0,0.79,5,1,81498
F1635,614.4795,1.813,1.712,1.914,3127,271155,1.0,0.96,4,1,341638
F1636,740.5101,3.219,3.186,3.261,4221,33415,0.55,0.96,4,1,44140
F1637,740.5187,2.756,2.655,2.857,4222,640798,1.0,0.99,34,1,668184
F1638,663.4503,1.569,1.468,1.67,3608,17931984,1.0,0.99,8,1,21672602
F1639,663.4503,8.306,8.036,9.998,3608,34837284,0.99,0.51,3,1,94462483
F1640,614.4979,1.771,1.729,1.796,3129,29327,1.0,0.68,5,1,37305
F1641,702.4929,1.863,1.788,1.939,3913,68596,1.0,0.98,6,1,89645
F1642,702.4929,2.764,2.697,2.857,3913,62323,1.0,0.94,5,1,83099
F1643,702.4929,3.901,3.826,3.977,3913,64874,1.0,0.98,6,1,85626
F1644,614.5299,1.644,1.552,1.746,3131,380205,1.0,0.95,32,1,403452
F1645,740.5523,2.773,2.68,2.874,4224,304717,1.0,0.97,20,1,330745
F1646,740.5523,4.718,4.617,4.811,4224,108390,0.95,0.99,7,1,132965
F1647,615.453,1.644,1.552,1.746,3139,675263,1.0,0.96,65,1,699980
F1648,615.453,2.436,2.343,2.52,3139,68603,0.75,0.98,5,1,90524
F1649,740.5694,5.055,4.988,5.122,4225,48722,0.44,0.99,5,1,66702
F1650,663.5814,1.501,1.476,1.535,3609,35755,1.0,0.85,8,1,43758
F1651,663.5814,1.619,1.594,1.653,3609,30119,0.96,0.84,7,1,38120
F1652,663.5814,8.331,8.23,8.373,3609,109384,1.0,0.68,10,1,124472
F1653,702.5344,1.586,1.484,1.678,3916,141890,0.84,0.88,3,1,182715
F1654,702.5344,1.88,1.779,1.981,3916,277114,1.0,0.97,6,1,318991
F1655,702.5344,2.815,2.714,2.916,3916,357351,1.0,0.99,8,1,399627
F1656,740.939,3.253,3.211,3.337,4226,40611,1.0,0.69,5,1,54318
F1657,663.9346,2.941,2.849,3.026,3610,530141,1.0,0.95,45,1,557507
F1658,740.9954,3.404,3.303,3.489,4227,273948,1.0,0.93,21,1,301668
F1659,664.2801,5.333,5.299,5.4,3611,36952,1.0,0.77,5,1,54739
F1660,615.4772,1.602,1.569,1.636,3140,15391,0.47,0.89,2,1,25224
F1661,615.4772,1.686,1.661,1.754,3140,58614,0.52,0.64,3,1,75510
F1662,741.3837,2.891,2.798,2.983,4228,228955,1.0,0.99,17,1,254538
F1663,702.5574,1.611,1.51,1.619,3918,39580,0.61,0.55,5,1,53580
F1664,702.5574,1.821,1.779,1.872,3918,48720,0.74,0.61,7,1,60720
F1665,702.5574,5.089,4.988,5.19,3918,1541353,1.0,0.98,110,1,1566353
F1666,741.5109,3.177,3.076,3.278,4230,4007177,1.0,0.99,226,1,4032177
F1667,615.4996,1.611,1.51,1.712,3141,101503,1.0,0.83,8,1,129567
F1668,703.5051,1.577,1.476,1.678,3919,337053,1.0,0.97,25,1,365192
F1669,703.5051,2.79,2.697,2.866,3919,66901,0.97,0.96,5,1,87796
F1670,664.4536,1.569,1.468,1.67,3612,8161946,1.0,0.99,8,1,9925913
F1671,664.4536,8.297,8.028,9.998,3612,15249332,0.99,0.52,3,1,42478637
F1672,615.5327,1.653,1.594,1.72,3142,76853,1.0,0.81,10,1,91858
F1673,741.5226,2.748,2.646,2.849,4231,283628,1.0,0.98,21,1,309700
F1674,741.5226,5.072,4.988,5.173,4231,222275,1.0,0.99,19,1,247094
F1675,615.5755,1.619,1.543,1.703,3143,362187,1.0,1.0,36,1,384108
F1676,741.5397,1.577,1.518,1.636,4232,43270,0.9,0.9,5,1,57232
F1677,616.2832,5.392,5.291,5.493,3144,546437,1.0,0.99,35,1,576698
F1678,703.5291,1.535,1.501,1.577,3920,25492,0.78,0.93,4,1,37331
F1679,703.5291,1.611,1.586,1.644,3920,25476,0.66,0.85,3,1,32695
F1680,703.5291,1.88,1.779,1.981,3920,108611,0.88,0.99,5,1,133658
F1681,703.5291,2.781,2.706,2.866,3920,43295,0.62,0.82,4,1,62004
F1682,741.5531,2.781,2.706,2.806,4233,61738,1.0,0.87,9,1,74447
F1683,703.5427,2.823,2.781,2.882,3921,75234,1.0,0.97,10,1,92207
F1684,616.4214,2.823,2.722,2.916,3151,105899,1.0,0.98,7,1,130445
F1685,741.5624,2.764,2.689,2.781,4234,36680,0.56,0.87,6,1,51029
F1686,741.5624,3.228,3.143,3.278,4234,144301,1.0,0.74,16,1,164799
F1687,703.5715,5.089,4.988,5.19,3923,27345531,1.0,1.0,1972,1,27370531
F1688,616.4594,1.72,1.619,1.821,3154,1963666,1.0,0.99,78,1,1988666
F1689,742.013,3.186,3.084,3.286,4236,3266856,1.0,0.99,223,1,3291856
F1690,703.6068,5.072,5.046,5.089,3924,570921,0.56,0.65,121,1,576921
F1691,616.4849,1.628,1.526,1.67,3155,79820,1.0,0.71,8,1,100226
F1692,742.465,3.202,3.135,3.286,4238,80442,1.0,0.95,7,1,101583
F1693,703.6242,5.089,4.988,5.19,3925,1144374,1.0,0.9,85,1,1179714
F1694,742.513,3.211,3.11,3.312,4239,1589173,1.0,0.99,106,1,1614173
F1695,616.5423,1.636,1.569,1.67,3157,34435,1.0,0.64,5,1,46142
F1696,617.2845,5.383,5.299,5.484,3158,155864,1.0,0.98,12,1,179769
F1697,704.5417,1.594,1.493,1.695,3927,144181,1.0,0.8,11,1,171090
F1698,704.5417,2.849,2.748,2.908,3927,84388,1.0,0.91,8,1,103425
F1699,742.5311,2.79,2.689,2.891,4240,506662,1.0,1.0,34,1,533257
F1700,742.5311,5.08,4.996,5.173,4240,91437,0.95,1.0,8,1,113948
F1701,704.5741,5.097,4.996,5.198,3928,11820362,1.0,0.99,846,1,11845362
F1702,617.4217,1.804,1.712,1.872,3165,79199,0.94,0.89,6,1,102306
F1703,704.6282,5.08,5.004,5.156,3929,471671,1.0,0.95,43,1,489421
F1704,617.4312,2.739,2.638,2.84,3166,12959585,1.0,0.99,900,1,12984585
F1705,742.5703,1.889,1.788,1.956,4241,111656,0.76,0.93,10,1,132656
F1706,742.5703,2.798,2.697,2.899,4241,176319,0.82,0.94,13,1,201319
F1707,742.5703,4.684,4.583,4.786,4241,2840476,1.0,0.99,191,1,2865476
F1708,664.505,1.526,1.451,1.56,3614,482944,0.56,0.89,9,1,293234
F1709,664.505,1.586,1.628,1.686,3614,297539,0.74,0.94,9,1,86603
F1710,664.505,8.28,8.179,8.364,3614,342353,0.49,0.85,3,1,367169
F1711,664.505,8.406,8.39,8.474,3614,148183,0.48,0.62,3,1,166066
F1712,664.505,8.794,8.726,8.87,3614,188235,0.45,0.89,2,1,208595
F1713,664.505,8.996,8.895,9.038,3614,158786,0.46,0.72,2,1,184504
F1714,704.7156,5.089,5.03,5.122,3930,129510,1.0,0.86,20,1,141516
F1715,617.4637,1.72,1.686,1.821,3169,589235,1.0,0.87,59,1,608970
F1716,742.6249,1.586,1.535,1.619,4242,28726,1.0,0.88,5,1,36898
F1717,742.6249,4.676,4.592,4.777,4242,99464,1.0,0.83,9,1,123637
F1718,705.483,3.143,3.042,3.244,3933,14349568,1.0,0.99,982,1,14374568
F1719,743.0161,3.194,3.093,3.295,4243,565384,1.0,1.0,37,1,595242
F1720,617.471,1.636,1.56,1.695,3170,1538422,1.0,0.98,123,1,1555422
F1721,617.471,2.706,2.655,2.714,3170,177506,0.76,0.67,42,1,185506
F1722,664.5857,1.577,1.543,1.611,3615,51610,1.0,0.95,5,1,60612
F1723,705.494,1.552,1.493,1.628,3934,91370,1.0,0.97,10,1,109802
F1724,664.6541,1.602,1.526,1.628,3616,57708,1.0,0.61,7,1,69377
F1725,743.5172,3.194,3.101,3.295,4246,168995,1.0,0.99,12,1,193962
F1726,617.7545,4.162,4.129,4.204,3171,43127,1.0,0.91,8,1,56844
F1727,617.7545,4.238,4.204,4.28,3171,46168,1.0,0.94,7,1,62610
F1728,705.5193,1.552,1.484,1.653,3935,79544,1.0,0.83,7,1,101644
F1729,705.5193,3.16,3.126,3.202,3935,112577,1.0,0.74,24,1,122582
F1730,664.9366,2.908,2.849,2.95,3617,82253,0.62,0.88,10,1,96651
F1731,617.9328,2.748,2.646,2.849,3172,8435001,1.0,0.99,584,1,8460001
F1732,743.5332,2.781,2.689,2.882,4247,214881,1.0,0.99,15,1,241324
F1733,617.9823,2.748,2.646,2.849,3173,345759,1.0,0.88,30,1,376128
F1734,665.4182,1.855,1.771,1.931,3618,110757,1.0,0.99,10,1,132925
F1735,665.4182,5.089,5.004,5.19,3618,112182,1.0,0.97,8,1,135330
F1736,705.5414,1.586,1.484,1.661,3936,62695,0.74,0.78,5,1,87186
F1737,705.5414,3.126,3.026,3.219,3936,637034,0.94,0.88,51,1,666005
F1738,743.5551,1.577,1.518,1.678,4248,58096,0.79,0.89,5,1,79892
F1739,743.5551,1.88,1.813,1.981,4248,66416,0.91,0.95,5,1,88013
F1740,618.0635,2.748,2.697,2.806,3174,107276,1.0,0.96,13,1,127207
F1741,618.4257,4.196,4.095,4.289,3177,89776,1.0,0.99,6,1,114430
F1742,705.5775,1.594,1.552,1.611,3937,24376,0.58,0.64,6,1,32376
F1743,705.5775,5.08,5.021,5.181,3937,2919962,1.0,0.99,217,1,2939962
F1744,743.5746,1.56,1.526,1.602,4249,38637,0.85,0.97,7,1,47571
F1745,743.5746,2.798,2.731,2.891,4249,55802,0.81,0.9,5,1,76195
F1746,743.5746,4.684,4.583,4.786,4249,1329950,1.0,0.99,86,1,1362517
F1747,618.4339,2.739,2.638,2.84,3178,3407777,1.0,0.99,231,1,3432777
F1748,665.4567,1.569,1.468,1.67,3619,2210796,1.0,0.99,8,1,2482136
F1749,705.6224,3.118,3.076,3.211,3938,165425,1.0,0.64,17,1,176661
F1750,618.4601,1.636,1.552,1.695,3179,566897,1.0,0.99,69,1,572942
F1751,743.9891,3.186,3.11,3.27,4252,147659,1.0,0.81,11,1,166848
F1752,665.4827,1.619,1.586,1.653,3620,21335,0.75,0.85,6,1,30335
F1753,618.4826,2.764,2.68,2.823,3180,146505,1.0,0.98,14,1,161841
F1754,705.9848,3.143,3.042,3.244,3940,10744705,1.0,0.99,729,1,10769705
F1755,744.4855,3.194,3.093,3.295,4253,158906,1.0,0.96,12,1,184162
F1756,618.6148,1.577,1.501,1.653,3181,165943,1.0,0.98,16,1,189464
F1757,665.4959,1.636,1.602,1.737,3621,112637,1.0,0.79,9,1,129720
F1758,706.0377,3.143,3.051,3.244,3941,412248,1.0,0.74,38,1,436863
F1759,618.935,2.739,2.638,2.84,3182,1029523,1.0,1.0,73,1,1051323
F1760,706.4535,2.84,2.773,2.908,3942,80029,1.0,0.98,8,1,98755
F1761,619.38,1.644,1.602,1.72,3183,47338,1.0,0.89,5,1,61923
F1762,744.5488,1.56,1.484,1.661,4255,90393,0.86,0.75,8,1,112393
F1763,744.5488,2.79,2.689,2.891,4255,1463729,1.0,0.99,102,1,1488729
F1764,744.5488,4.701,4.676,4.777,4255,485143,1.0,0.86,50,1,498143
F1765,665.5077,1.586,1.526,1.611,3622,49801,1.0,0.86,5,1,70768
F1766,665.5077,1.653,1.611,1.72,3622,54273,0.9,0.86,4,1,71697
F1767,619.4356,2.722,2.621,2.823,3187,264372,1.0,0.97,19,1,290881
F1768,706.4859,3.152,3.051,3.253,3943,4765734,1.0,0.99,309,1,4790734
F1769,619.4869,1.644,1.552,1.746,3189,2052582,1.0,0.98,238,1,2076582
F1770,706.5178,1.552,1.468,1.628,3944,91591,1.0,0.85,11,1,108635
F1771,744.5829,1.855,1.762,1.956,4256,607555,0.93,0.98,46,1,631555
F1772,744.5829,4.726,4.626,4.828,4256,3522545,1.0,0.99,243,1,3547545
F1773,665.9161,5.106,5.072,5.173,3626,36752,1.0,0.92,5,1,47628
F1774,619.5244,1.577,1.476,1.602,3190,71726,1.0,0.82,7,1,90201
F1775,744.6006,2.79,2.714,2.832,4257,63954,1.0,0.94,8,1,80760
F1776,666.2972,5.341,5.282,5.392,3627,47633,1.0,0.77,6,1,65095
F1777,619.9077,2.731,2.655,2.832,3191,384198,1.0,0.98,33,1,412561
F1778,706.535,1.526,1.501,1.569,3945,27226,1.0,0.89,5,1,34089
F1779,706.535,3.152,3.076,3.253,3945,194274,1.0,0.78,16,1,215592
F1780,706.535,4.76,4.684,4.861,3945,305850,1.0,0.97,26,1,329475
F1781,744.6381,4.726,4.651,4.802,4259,132793,1.0,0.91,17,1,150514
F1782,666.4106,2.933,2.84,3.034,3628,213040,1.0,0.99,16,1,238460
F1783,620.3977,2.571,2.529,2.638,3192,50551,1.0,0.89,5,1,68379
F1784,706.5694,1.552,1.51,1.611,3946,49606,1.0,0.63,6,1,67414
F1785,745.415,3.194,3.11,3.295,4260,224768,1.0,0.99,17,1,249426
F1786,620.4105,2.739,2.638,2.84,3193,336955,1.0,1.0,22,1,363065
F1787,706.5827,5.089,4.988,5.19,3947,592892,1.0,0.9,42,1,626387
F1788,745.5343,3.118,3.042,3.219,4264,222711,0.53,0.96,14,1,245644
F1789,706.6239,3.143,3.068,3.244,3948,120546,1.0,0.91,11,1,143930
F1790,666.4785,1.611,1.577,1.712,3630,47939,0.92,0.93,4,1,66986
F1791,666.4785,5.072,4.979,5.173,3630,207450,1.0,0.99,17,1,232376
F1792,620.4369,5.383,5.341,5.426,3195,35427,0.47,0.98,6,1,50137
F1793,706.9872,3.16,3.059,3.261,3949,1706334,1.0,0.98,122,1,1731334
F1794,745.5517,2.798,2.697,2.899,4265,679838,1.0,1.0,49,1,702497
F1795,745.5517,4.684,4.651,4.769,4265,184960,1.0,0.7,21,1,198231
F1796,666.5175,1.577,1.493,1.678,3631,66449,1.0,0.92,5,1,91367
F1797,620.4902,1.636,1.56,1.737,3197,788926,1.0,0.99,86,1,811723
F1798,707.4881,3.152,3.051,3.253,3951,482949,1.0,0.99,33,1,510266
F1799,666.9599,2.832,2.798,2.849,3632,37921,0.29,0.97,8,1,50920
F1800,745.5883,1.863,1.762,1.956,4266,250835,0.9,0.99,19,1,274835
F1801,745.5883,4.735,4.634,4.836,4266,1604792,1.0,0.98,120,1,1629792
F1802,667.4168,2.95,2.874,3.026,3633,58210,1.0,0.99,5,1,77914
F1803,621.3059,1.577,1.476,1.678,3199,134073,1.0,0.98,10,1,160026
F1804,745.6151,5.038,4.937,5.139,4267,168745,1.0,1.0,12,1,193669
F1805,707.5372,4.769,4.693,4.853,3953,134515,1.0,0.99,11,1,156707
F1806,667.453,4.743,4.684,4.844,3634,69511,1.0,0.71,6,1,90501
F1807,746.4489,2.663,2.571,2.722,4268,86668,1.0,0.87,8,1,106509
F1808,707.9602,3.152,3.059,3.253,3954,665399,1.0,0.98,45,1,689603
F1809,708.4485,2.967,2.891,3.042,3955,71869,1.0,0.89,7,1,92964
F1810,621.3863,2.815,2.731,2.874,3202,51119,1.0,0.92,5,1,68487
F1811,621.3863,4.811,4.71,4.912,3202,142422,1.0,0.89,12,1,168455
F1812,746.4656,3.228,3.126,3.261,4269,51073,1.0,0.78,5,1,67560
F1813,667.4631,1.552,1.484,1.586,3635,33483,1.0,0.9,5,1,45145
F1814,667.4631,2.874,2.84,2.958,3635,80880,1.0,0.9,9,1,96264
F1815,708.4689,3.152,3.051,3.253,3956,534722,1.0,0.99,35,1,562227
F1816,621.3932,1.821,1.796,1.906,3203,64004,1.0,0.96,7,1,80325
F1817,746.5074,2.722,2.621,2.823,4271,448767,1.0,0.99,30,1,476121
F1818,667.4733,2.714,2.613,2.815,3636,863668,1.0,0.99,53,1,895425
F1819,621.4127,1.686,1.611,1.788,3204,211747,0.95,0.89,13,1,234477
F1820,708.5066,1.594,1.493,1.695,3957,103298,1.0,0.93,5,1,133817
F1821,708.5066,3.143,3.042,3.202,3957,57718,0.92,0.79,4,1,81770
F1822,667.4818,5.046,5.004,5.139,3637,54636,0.8,0.78,6,1,70777
F1823,746.5242,2.486,2.386,2.579,4272,96349,1.0,0.96,8,1,121730
F1824,746.5242,2.975,2.874,3.076,4272,162793,1.0,0.93,11,1,189374
F1825,746.5242,4.044,3.986,4.12,4272,54728,0.98,0.99,5,1,72698
F1826,621.433,1.67,1.586,1.729,3205,42481,0.67,0.77,5,1,63445
F1827,708.5143,1.552,1.493,1.594,3958,33097,0.75,0.77,5,1,43212
F1828,667.9754,2.714,2.613,2.815,3638,584075,1.0,0.95,40,1,614324
F1829,746.5428,2.95,2.916,2.983,4273,32416,1.0,0.85,6,1,40886
F1830,746.5428,3.126,3.026,3.16,4273,48009,0.9,0.6,5,1,66893
F1831,621.4944,1.644,1.611,1.703,3207,150298,1.0,0.98,25,1,163652
F1832,746.5995,4.743,4.642,4.844,4275,2125788,1.0,0.98,166,1,2150788
F1833,708.6928,1.569,1.468,1.67,3962,669406,1.0,0.94,13,1,717507
F1834,622.3854,2.764,2.689,2.866,3211,80516,1.0,0.72,6,1,102540
F1835,746.6176,5.038,4.937,5.122,4276,78123,1.0,0.99,6,1,101330
F1836,708.9628,3.143,3.076,3.244,3965,140004,1.0,0.9,16,1,157747
F1837,622.4176,1.703,1.636,1.796,3214,65406,1.0,0.84,5,1,84944
F1838,709.4371,5.333,5.232,5.434,3966,86647,1.0,0.73,7,1,113544
F1839,747.5085,2.739,2.638,2.84,4281,192651,1.0,0.92,14,1,219977
F1840,622.4376,2.545,2.495,2.579,3215,34574,1.0,0.97,6,1,43706
F1841,750.5128,3.371,3.27,3.472,4301,4000967,1.0,0.99,266,1,4025967
F1842,709.4489,1.906,1.813,1.998,3967,113226,1.0,0.96,9,1,136343
F1843,709.4489,3.126,3.084,3.219,3967,47634,0.77,0.68,5,1,66156
F1844,622.6141,1.577,1.484,1.67,3216,632809,1.0,0.99,51,1,658369
F1845,747.5283,3.0,2.899,3.051,4283,66152,1.0,0.76,5,1,85853
F1846,622.9337,2.638,2.596,2.706,3217,83195,1.0,0.89,10,1,100991
F1847,750.5384,2.697,2.596,2.798,4303,2852030,1.0,0.97,184,1,2877030
F1848,747.5496,1.602,1.501,1.653,4284,65591,1.0,0.57,6,1,84880
F1849,623.4198,4.44,4.339,4.541,3218,279040,1.0,0.9,20,1,305896
F1850,709.9431,5.324,5.282,5.358,3973,33863,1.0,0.92,5,1,42797
F1851,750.5518,1.526,1.468,1.594,4304,50024,1.0,0.87,6,1,68682
F1852,623.4488,2.537,2.436,2.638,3219,822472,1.0,1.0,54,1,846554
F1853,710.4362,3.16,3.059,3.261,3974,253625,1.0,0.99,17,1,281251
F1854,750.5651,3.413,3.312,3.514,4305,236903,1.0,0.96,17,1,263738
F1855,747.5663,1.922,1.821,2.023,4285,108425,1.0,0.99,7,1,133175
F1856,747.5663,2.781,2.68,2.882,4285,142202,1.0,0.98,10,1,168142
F1857,747.5663,4.718,4.617,4.752,4285,137570,1.0,0.76,17,1,155584
F1858,623.4989,1.476,1.426,1.712,3220,125304,1.0,0.82,6,1,162002
F1859,623.4989,2.731,2.638,2.815,3220,103025,1.0,0.98,8,1,126717
F1860,747.601,4.735,4.634,4.836,4286,923468,1.0,1.0,69,1,950333
F1861,750.5903,2.697,2.613,2.79,4306,110290,1.0,0.57,11,1,134612
F1862,623.6163,1.611,1.51,1.712,3221,599399,1.0,1.0,41,1,627354
F1863,748.5225,2.714,2.613,2.815,4287,1357952,1.0,0.99,86,1,1392294
F1864,750.6311,1.552,1.476,1.611,4307,58498,1.0,0.74,6,1,79983
F1865,623.9504,2.537,2.436,2.638,3223,532197,1.0,0.98,38,1,558868
F1866,751.0132,3.388,3.303,3.489,4308,1455433,1.0,0.97,104,1,1478433
F1867,751.5409,2.697,2.596,2.798,4310,1317655,1.0,0.98,81,1,1350159
F1868,624.4387,2.689,2.63,2.79,3230,87524,1.0,0.91,7,1,106334
F1869,748.5774,2.689,2.646,2.739,4290,31839,0.83,0.88,5,1,45360
F1870,748.5774,2.781,2.739,2.84,4290,35458,0.83,0.91,5,1,50379
F1871,748.5774,4.676,4.6,4.71,4290,63607,1.0,0.81,9,1,77995
F1872,751.5682,5.038,4.937,5.139,4312,516472,1.0,1.0,39,1,543941
F1873,624.4454,2.621,2.588,2.663,3231,34206,1.0,0.91,7,1,47934
F1874,624.4523,2.529,2.428,2.613,3232,228176,1.0,0.96,16,1,253366
F1875,748.6075,4.676,4.651,4.71,4291,38085,1.0,0.96,9,1,46828
F1876,748.6075,4.752,4.71,4.844,4291,172694,1.0,0.61,21,1,152418
F1877,782.9807,3.506,3.43,3.606,4627,95623,0.65,0.91,9,1,119470
F1878,782.9807,5.442,5.35,5.543,4627,175957,0.76,0.92,10,1,204244
F1879,751.6147,1.628,1.526,1.729,4313,739104,1.0,0.98,49,1,770806
F1880,749.5087,3.396,3.295,3.497,4292,10936182,1.0,0.99,711,1,10961182
F1881,783.4745,5.434,5.24,5.661,4628,130456,0.85,0.84,5,1,182454
F1882,624.508,1.653,1.611,1.729,3235,41092,0.57,0.88,5,1,55234
F1883,624.508,2.722,2.638,2.798,3235,54168,0.59,0.99,5,1,74329
F1884,751.9869,3.379,3.295,3.48,4315,535997,1.0,0.96,37,1,560460
F1885,749.5252,2.714,2.613,2.815,4293,678081,1.0,0.98,44,1,706083
F1886,749.5541,1.594,1.51,1.67,4295,47216,0.67,0.77,5,1,65556
F1887,749.5541,3.337,3.312,3.362,4295,25205,1.0,0.63,6,1,32208
F1888,783.5692,2.781,2.714,2.857,4634,65215,0.51,0.88,6,1,83215
F1889,783.5692,4.583,4.482,4.684,4634,30898630,1.0,0.97,2200,1,30923630
F1890,749.5666,3.388,3.286,3.489,4296,665403,1.0,0.99,44,1,690263
F1891,749.5666,4.701,4.642,4.726,4296,39382,0.8,0.95,6,1,51807
F1892,805.6496,1.526,1.451,1.594,4932,66322,0.57,0.97,6,1,85331
F1893,783.615,4.575,4.533,4.642,4636,1814350,1.0,0.82,196,1,1828350
F1894,783.615,4.777,4.76,4.802,4636,15095,0.58,0.79,7,1,21095
F1895,783.615,4.979,4.962,5.08,4636,225487,0.62,0.6,18,1,240487
F1896,750.0108,3.379,3.278,3.48,4298,8706749,1.0,0.99,589,1,8731749
F1897,752.4749,3.186,3.118,3.286,4321,76410,1.0,0.76,7,1,99804
F1898,784.0677,4.676,4.626,4.718,4637,81602,1.0,0.82,9,1,91971
F1899,752.4911,3.379,3.278,3.48,4322,455845,1.0,0.97,29,1,482781
F1900,806.5048,2.722,2.638,2.823,4938,70406,0.75,0.97,5,1,94529
F1901,750.4897,2.924,2.866,2.967,4300,53337,1.0,0.96,7,1,70722
F1902,806.5256,4.575,4.525,4.6,4939,30064,1.0,0.92,5,1,42261
F1903,784.489,3.337,3.236,3.438,4638,822935,1.0,0.99,17,1,857254
F1904,752.5084,3.329,3.27,3.362,4323,34507,1.0,0.7,5,1,47379
F1905,752.5084,4.718,4.626,4.819,4323,69257,1.0,0.99,5,1,93682
F1906,806.5377,4.525,4.491,4.558,4940,16143,0.33,0.84,5,1,25146
F1907,784.5151,4.609,4.583,4.642,4640,23517,1.0,0.95,5,1,34853
F1908,752.533,5.771,5.695,5.872,4324,59860,0.88,0.95,5,1,82327
F1909,752.5558,2.697,2.596,2.798,4326,3862421,1.0,0.98,226,1,3887421
F1910,784.5425,3.346,3.244,3.413,4642,58248,0.8,0.87,5,1,79670
F1911,784.5425,4.668,4.634,4.726,4642,24896,0.79,0.93,5,1,36901
F1912,752.5743,1.552,1.484,1.611,4327,116760,1.0,0.96,14,1,133013
F1913,752.5743,5.046,4.946,5.148,4327,245060,1.0,1.0,19,1,271510
F1914,806.559,8.566,8.524,8.659,4941,44152,0.48,0.7,3,1,60365
F1915,806.559,9.156,9.114,9.232,4941,36982,0.51,0.81,3,1,55169
F1916,806.559,9.484,9.4,9.535,4941,62946,0.51,0.92,3,1,79184
F1917,806.559,9.594,9.535,9.636,4941,43687,0.51,0.87,3,1,56481
F1918,806.559,9.788,9.729,9.855,4941,47749,0.51,0.84,2,1,63916
F1919,784.5574,4.626,4.558,4.668,4643,85536,1.0,0.74,12,1,99542
F1920,830.599,2.689,2.605,2.739,5254,49861,0.67,0.97,5,1,65565
F1921,752.6074,2.706,2.605,2.79,4328,200155,0.89,0.89,20,1,224726
F1922,784.5797,2.764,2.672,2.866,4644,403047,0.63,0.98,29,1,427047
F1923,784.5797,4.626,4.525,4.726,4644,44737017,1.0,0.99,2887,1,44762017
F1924,752.6193,1.628,1.526,1.729,4329,380807,1.0,0.94,27,1,406873
F1925,830.6134,1.611,1.518,1.712,5255,2095671,1.0,0.98,152,1,2119671
F1926,830.6134,1.931,1.863,2.032,5255,201032,0.78,0.93,15,1,222032
F1927,784.6048,2.731,2.689,2.739,4645,16658,0.23,0.56,5,1,23658
F1928,752.9892,3.396,3.329,3.489,4333,160973,1.0,0.9,15,1,182930
F1929,830.6291,4.507,4.457,4.55,5256,33340,0.2,0.75,5,1,43313
F1930,784.623,4.617,4.516,4.626,4646,1300496,0.44,0.73,227,1,1314496
F1931,784.6631,1.636,1.535,1.737,4647,395710,1.0,1.0,34,1,422732
