Feature_ID,mz,RT,RTmin,RTmax,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,SERUM-1_copy_P1-E4_1_step1_1
F1082,649.3792,2.663,2.571,2.756,3455,177070,1.0,0.99,15,1,200090
F1083,726.5623,5.063,4.962,5.164,4120,2527783,1.0,0.99,205,1,2552783
F1084,649.4445,1.855,1.788,1.948,3458,295390,1.0,0.97,28,1,321330
F1085,726.6109,5.097,5.063,5.139,4121,42926,1.0,0.97,8,1,55184
F1086,688.1923,1.518,1.468,1.543,3794,58047,1.0,0.86,10,1,73709
F1087,649.4518,1.804,1.771,1.83,3459,37149,1.0,0.87,8,1,47837
F1088,727.4557,1.863,1.788,1.956,4123,70158,0.86,0.99,6,1,91665
F1089,688.4267,3.042,2.941,3.143,3795,244977,1.0,0.99,17,1,271918
F1090,727.4964,3.27,3.169,3.371,4124,12831123,1.0,0.99,869,1,12856123
F1091,688.4792,2.52,2.428,2.621,3797,83645,1.0,0.98,6,1,109521
F1092,688.4792,2.849,2.748,2.95,3797,281695,1.0,1.0,20,1,307763
F1093,603.4948,1.628,1.611,1.661,3009,18053,1.0,0.89,5,1,26155
F1094,603.4948,1.695,1.661,1.762,3009,27045,1.0,0.89,5,1,40673
F1095,727.5564,2.764,2.663,2.866,4125,459144,1.0,0.99,32,1,486921
F1096,727.5564,3.27,3.169,3.371,4125,720855,1.0,0.93,51,1,749568
F1097,727.5564,5.063,4.962,5.164,4125,882490,1.0,0.99,59,1,913008
F1098,649.6283,1.577,1.484,1.678,3465,423888,1.0,0.99,35,1,450313
F1099,688.5161,1.906,1.804,2.006,3798,5892956,1.0,0.98,163,1,5931222
F1100,603.5299,1.493,1.392,1.586,3011,2792385,0.9,0.86,183,1,2816385
F1101,727.6382,3.27,3.211,3.329,4128,147601,1.0,0.92,17,1,160705
F1102,603.5789,1.484,1.426,1.535,3014,96611,1.0,0.94,13,1,111049
F1103,603.5789,1.569,1.535,1.619,3014,66533,1.0,0.97,10,1,78199
F1104,727.9976,3.27,3.169,3.371,4129,10035239,1.0,0.99,659,1,10060239
F1105,688.5676,1.897,1.804,1.998,3800,310926,1.0,0.93,27,1,334928
F1106,604.34,5.35,5.249,5.451,3015,96097,1.0,0.99,7,1,121885
F1107,649.9075,2.849,2.748,2.95,3470,318414,1.0,0.99,22,1,345540
F1108,688.9267,3.034,2.958,3.11,3801,137938,1.0,0.97,12,1,160375
F1109,604.3537,2.562,2.461,2.663,3016,423873,1.0,1.0,30,1,448217
F1110,650.3902,4.794,4.693,4.895,3472,125930,0.79,0.96,8,1,151773
F1111,728.4989,3.27,3.169,3.371,4131,4478686,1.0,0.99,288,1,4503686
F1112,688.9732,2.95,2.908,3.009,3802,75117,1.0,0.93,11,1,90104
F1113,650.41,2.849,2.748,2.95,3474,223101,1.0,0.99,16,1,250003
F1114,689.4275,3.042,2.958,3.101,3803,62272,1.0,0.94,6,1,81888
F1115,650.4529,1.846,1.762,1.948,3478,129228,1.0,0.99,10,1,154180
F1116,728.5543,2.781,2.68,2.882,4133,1257850,1.0,1.0,85,1,1288131
F1117,728.5543,3.244,3.152,3.346,4133,220395,0.93,0.92,15,1,249511
F1118,650.6411,1.569,1.468,1.67,3481,1699942,1.0,0.99,140,1,1724942
F1119,689.4862,1.569,1.468,1.628,3805,195805,0.82,0.9,18,1,215416
F1120,689.4862,2.832,2.731,2.933,3805,963970,1.0,0.99,61,1,994660
F1121,650.8944,4.76,4.659,4.861,3482,88599,1.0,0.93,6,1,115246
F1122,728.5774,1.636,1.535,1.678,4134,61953,0.92,0.75,7,1,80963
F1123,728.5774,1.813,1.712,1.914,4134,161490,1.0,0.94,12,1,187952
F1124,728.5774,5.03,4.929,5.063,4134,133473,1.0,0.94,16,1,151644
F1125,689.5195,1.914,1.813,2.015,3807,2252592,1.0,0.99,148,1,2277592
F1126,729.0001,3.27,3.169,3.371,4135,1630529,1.0,0.98,116,1,1655529
F1127,651.5276,1.594,1.493,1.678,3487,97536,1.0,0.75,8,1,117733
F1128,729.5017,3.253,3.16,3.354,4136,487271,1.0,0.98,33,1,515261
F1129,689.5552,5.106,5.004,5.206,3809,853808,1.0,1.0,59,1,884091
F1130,651.6449,1.577,1.476,1.678,3488,887290,1.0,1.0,65,1,917853
F1131,689.9892,2.823,2.722,2.924,3810,605920,1.0,0.92,42,1,628899
F1132,729.5572,2.79,2.689,2.891,4138,585886,1.0,1.0,41,1,614818
F1133,604.5338,1.476,1.392,1.577,3024,1104133,0.85,0.89,72,1,1132327
F1134,652.4073,2.95,2.849,3.051,3490,1272794,1.0,0.99,64,1,1304059
F1135,690.4792,2.815,2.714,2.916,3811,337635,1.0,0.99,21,1,361410
F1136,690.4792,2.941,2.924,3.042,3811,112065,1.0,0.91,10,1,129729
F1137,604.5972,1.586,1.51,1.661,3025,237873,1.0,0.95,23,1,259852
F1138,729.5862,5.055,4.954,5.156,4139,1896723,1.0,0.99,131,1,1921723
F1139,690.5238,1.577,1.476,1.678,3812,419838,1.0,0.99,27,1,444622
F1140,690.5238,1.906,1.804,2.006,3812,585578,1.0,0.99,42,1,613249
F1141,605.3516,2.562,2.486,2.663,3026,111571,1.0,0.98,9,1,133777
F1142,729.9731,3.27,3.169,3.371,4140,641281,1.0,0.98,43,1,667140
F1143,652.5343,1.619,1.577,1.703,3495,46030,1.0,0.82,6,1,62159
F1144,690.5586,5.097,5.004,5.198,3813,361299,1.0,0.99,26,1,386624
F1145,605.4194,1.83,1.729,1.931,3031,345764,1.0,0.99,25,1,374433
F1146,730.475,3.278,3.177,3.379,4143,378942,1.0,0.83,25,1,402956
F1147,652.64,1.484,1.459,1.526,3496,19325,1.0,0.9,5,1,28920
F1148,690.577,1.526,1.434,1.628,3814,252250,1.0,0.83,16,1,281069
F1149,652.9429,2.924,2.832,3.026,3498,482389,1.0,0.99,33,1,503692
F1150,605.5431,1.476,1.4,1.577,3033,518945,0.75,0.86,34,1,542634
F1151,730.5307,4.726,4.626,4.828,4145,878109,1.0,1.0,65,1,907890
F1152,653.3316,2.672,2.571,2.773,3499,250445,1.0,0.99,19,1,276248
F1153,605.6014,1.602,1.526,1.661,3034,94532,1.0,0.91,9,1,114095
F1154,691.528,1.569,1.468,1.653,3817,194086,1.0,0.94,12,1,220662
F1155,691.528,1.906,1.821,1.973,3817,72347,1.0,0.93,7,1,94114
F1156,730.568,2.79,2.689,2.891,4146,380750,1.0,1.0,25,1,407812
F1157,653.4101,2.95,2.849,3.051,3501,421050,1.0,1.0,31,1,447555
F1158,605.8818,2.638,2.562,2.697,3035,155303,1.0,0.98,18,1,167862
F1159,605.8818,2.714,2.697,2.739,3035,19757,1.0,1.0,5,1,27185
F1160,691.5613,5.097,5.038,5.156,3818,54055,1.0,0.92,6,1,71138
F1161,606.357,5.324,5.223,5.426,3036,155700,1.0,1.0,11,1,182149
F1162,730.5895,4.693,4.651,4.752,4147,27170,0.72,0.95,5,1,40638
F1163,730.5895,5.046,4.946,5.148,4147,867715,1.0,1.0,57,1,898577
F1164,653.445,2.941,2.908,3.042,3504,290935,1.0,0.89,31,1,309130
F1165,606.3647,4.314,4.246,4.609,3037,133558,0.97,0.81,5,1,178809
F1166,730.9755,3.261,3.194,3.362,4148,182990,1.0,0.84,15,1,203565
F1167,653.4596,2.773,2.672,2.874,3505,4490711,1.0,0.99,303,1,4515711
F1168,691.6782,1.56,1.526,1.628,3820,78978,1.0,0.97,10,1,90783
F1169,606.383,2.655,2.554,2.756,3038,155976,1.0,0.99,11,1,181936
F1170,653.5096,2.722,2.706,2.756,3506,39310,1.0,0.83,9,1,52353
F1171,692.4021,2.529,2.478,2.621,3821,54076,0.88,0.96,5,1,72857
F1172,692.4021,2.773,2.672,2.874,3821,705564,1.0,1.0,52,1,733342
F1173,606.4201,1.838,1.737,1.914,3041,105686,1.0,0.97,9,1,127765
F1174,731.4797,1.543,1.468,1.636,4150,89343,1.0,0.99,7,1,112649
F1175,731.4797,3.27,3.194,3.354,4150,67512,1.0,0.98,5,1,88377
F1176,653.543,1.653,1.569,1.72,3507,135346,1.0,0.99,15,1,153922
F1177,692.4836,1.846,1.754,1.906,3822,87857,1.0,0.91,8,1,104895
F1178,606.5479,1.484,1.417,1.586,3042,183800,0.9,0.77,12,1,206080
F1179,731.5358,4.726,4.626,4.828,4151,326709,1.0,0.96,30,1,352823
F1180,653.961,2.781,2.68,2.882,3510,3306462,1.0,0.99,223,1,3331462
F1181,692.5932,1.501,1.434,1.602,3824,167628,1.0,0.8,13,1,191729
F1182,607.3608,5.324,5.232,5.392,3045,57370,1.0,0.92,5,1,78124
F1183,731.5715,2.79,2.689,2.891,4153,147514,1.0,0.99,11,1,172271
F1184,654.011,2.781,2.722,2.866,3511,123558,1.0,0.96,13,1,143119
F1185,693.4056,2.764,2.68,2.866,3825,232462,1.0,0.98,19,1,257420
F1186,731.6012,5.046,4.946,5.148,4154,3556937,1.0,0.99,237,1,3581937
F1187,693.4733,1.897,1.796,1.998,3829,399976,1.0,1.0,28,1,426566
F1188,732.4504,3.27,3.169,3.371,4156,224155,1.0,0.97,17,1,252109
F1189,607.3875,1.569,1.468,1.67,3046,698386,1.0,0.99,9,1,809936
F1190,732.4787,1.569,1.526,1.628,4157,36069,1.0,0.88,5,1,54274
F1191,693.9341,3.076,2.992,3.143,3831,233012,1.0,0.92,21,1,248102
F1192,732.5054,2.706,2.605,2.798,4158,182398,1.0,0.97,13,1,206594
F1193,732.5054,3.042,2.941,3.143,4158,396368,1.0,0.99,28,1,419463
F1194,694.4339,3.042,2.941,3.143,3833,280926,1.0,1.0,20,1,306165
F1195,607.449,1.67,1.577,1.771,3051,118086,1.0,0.88,9,1,140383
F1196,694.4733,1.906,1.872,1.99,3837,66977,1.0,0.85,8,1,78113
F1197,607.5047,2.722,2.646,2.798,3052,78956,0.87,0.97,7,1,96473
F1198,654.4521,2.941,2.916,3.042,3520,65095,1.0,0.81,7,1,83159
F1199,694.4803,1.872,1.846,1.914,3838,37404,1.0,0.95,8,1,44866
F1200,607.5601,1.518,1.476,1.569,3054,36695,1.0,0.91,5,1,52911
F1201,654.4619,2.781,2.68,2.882,3521,1405651,1.0,1.0,93,1,1438462
F1202,732.5425,1.703,1.602,1.804,4159,1591914,0.97,0.97,37,1,1625632
F1203,732.5425,1.939,1.838,2.04,4159,7064454,1.0,0.99,191,1,7098172
F1204,732.5425,4.718,4.617,4.819,4159,2018753,1.0,0.99,126,1,2052471
F1205,694.4915,1.552,1.501,1.577,3839,33448,1.0,0.94,6,1,46494
F1206,694.5133,1.628,1.535,1.729,3840,118792,1.0,0.85,8,1,142981
F1207,654.5131,1.804,1.703,1.872,3524,80030,1.0,0.95,7,1,100356
F1208,654.5131,2.798,2.722,2.84,3524,42433,1.0,0.92,5,1,58965
F1209,694.6087,1.493,1.417,1.586,3841,437750,0.89,0.91,31,1,461880
F1210,654.6369,1.586,1.501,1.686,3525,183929,1.0,0.91,13,1,209397
F1211,608.3846,1.569,1.468,1.67,3056,299979,1.0,0.99,5,1,373709
F1212,608.3846,2.832,2.731,2.933,3056,1230444,1.0,1.0,21,1,1308881
F1213,608.3846,8.238,7.943,8.676,3056,382306,0.94,0.88,3,1,638376
F1214,732.603,1.948,1.846,2.04,4161,428412,0.97,0.93,35,1,452412
F1215,732.603,5.063,4.962,5.164,4161,1641741,1.0,0.99,115,1,1666741
F1216,654.9636,2.781,2.714,2.882,3526,316218,1.0,0.94,33,1,339663
F1217,732.9516,3.295,3.194,3.362,4162,143341,1.0,0.83,12,1,164575
F1218,694.9181,4.844,4.743,4.886,3843,63837,0.93,0.81,6,1,83897
F1219,608.4098,4.305,4.204,4.406,3058,425561,1.0,0.99,26,1,453169
F1220,694.9347,3.034,2.958,3.135,3844,126704,1.0,0.88,10,1,149401
F1221,733.0069,3.051,2.95,3.135,4163,202949,1.0,0.94,23,1,224454
F1222,733.5114,3.017,2.916,3.118,4165,947928,1.0,1.0,58,1,978539
F1223,655.3763,1.813,1.712,1.872,3531,60238,1.0,0.91,5,1,81117
F1224,608.7444,4.297,4.196,4.398,3065,404529,1.0,0.98,26,1,429561
F1225,655.4514,3.093,3.009,3.194,3536,75977,1.0,0.97,6,1,99370
F1226,608.9168,2.739,2.638,2.84,3066,437998,1.0,0.96,33,1,465555
F1227,695.4877,1.594,1.493,1.67,3852,106283,1.0,0.93,9,1,129781
F1228,733.5455,1.703,1.602,1.804,4166,703123,0.83,0.96,33,1,728123
F1229,733.5455,1.956,1.855,2.057,4166,2871147,1.0,1.0,158,1,2896147
F1230,655.4648,2.773,2.697,2.874,3537,100864,1.0,0.97,8,1,123851
F1231,609.0785,4.297,4.221,4.398,3067,163912,1.0,0.83,13,1,186724
F1232,695.506,1.602,1.526,1.653,3853,45511,1.0,0.87,6,1,62969
F1233,733.5563,4.693,4.609,4.794,4167,569307,1.0,0.94,54,1,592598
F1234,695.6124,1.51,1.434,1.569,3854,185537,1.0,0.97,17,1,210848
F1235,655.4993,1.586,1.535,1.661,3538,97678,1.0,0.87,15,1,115770
F1236,696.3403,1.653,1.569,1.746,3855,176318,1.0,0.98,14,1,199130
F1237,609.386,2.823,2.722,2.924,3070,404579,1.0,1.0,22,1,430579
F1238,733.6071,5.046,4.946,5.148,4168,486678,1.0,0.99,32,1,520469
F1239,655.559,1.653,1.552,1.703,3540,153328,1.0,0.95,18,1,173928
F1240,655.9368,2.781,2.714,2.882,3541,152424,1.0,0.97,14,1,173154
F1241,734.015,3.017,2.916,3.118,4169,614688,1.0,0.95,44,1,649297
F1242,609.3962,1.577,1.493,1.611,3071,50694,1.0,0.93,6,1,67342
F1243,696.4331,3.068,2.967,3.169,3858,1178708,1.0,1.0,40,1,1210012
F1244,609.4179,2.748,2.714,2.849,3072,252292,1.0,0.83,26,1,270502
F1245,609.4179,4.297,4.221,4.398,3072,90750,0.94,0.99,7,1,113160
F1246,734.537,1.712,1.611,1.804,4170,200062,0.88,0.97,11,1,224445
F1247,734.537,1.956,1.855,2.057,4170,755054,1.0,1.0,44,1,782933
F1248,734.537,3.009,2.908,3.11,4170,308937,1.0,0.93,23,1,337235
F1249,656.4026,8.979,7.783,9.838,3546,1851511,0.9,0.96,12,1,2106606
F1250,696.4816,1.594,1.51,1.678,3861,57600,0.75,0.87,5,1,80109
F1251,734.5651,4.735,4.634,4.836,4171,3827653,1.0,0.99,285,1,3852653
F1252,609.4345,2.596,2.495,2.697,3073,4011936,1.0,0.99,291,1,4036936
F1253,696.9692,3.16,3.059,3.261,3864,367521,1.0,0.94,27,1,395311
F1254,734.6166,4.743,4.668,4.786,4173,172553,1.0,0.89,21,1,188635
F1255,609.482,1.644,1.602,1.746,3074,53560,1.0,0.88,6,1,70585
F1256,609.482,2.579,2.495,2.68,3074,204223,1.0,0.93,19,1,227287
F1257,697.3571,2.764,2.663,2.866,3865,261260,1.0,1.0,20,1,287757
F1258,656.4419,1.586,1.484,1.686,3549,6748523,1.0,0.98,505,1,6773523
F1259,734.9838,3.034,2.992,3.093,4174,40754,1.0,0.79,6,1,53293
F1260,609.5208,2.714,2.638,2.815,3075,200790,1.0,0.95,15,1,226761
F1261,697.4814,2.975,2.874,3.076,3870,4812363,1.0,0.99,323,1,4837363
F1262,609.9349,2.588,2.486,2.689,3076,2686218,1.0,0.99,193,1,2711218
F1263,735.4863,1.644,1.594,1.712,4175,46927,1.0,0.96,5,1,63839
F1264,735.4863,3.051,2.958,3.143,4175,77323,1.0,0.96,6,1,99408
F1265,609.9838,2.613,2.571,2.663,3077,78555,1.0,0.94,11,1,93612
F1266,656.4908,1.653,1.552,1.754,3552,3639964,1.0,0.97,241,1,3664964
F1267,697.5135,1.249,1.198,1.316,3871,59066,1.0,0.94,8,1,75638
F1268,697.5135,1.611,1.518,1.661,3871,65833,1.0,0.86,6,1,84234
F1269,656.5245,1.779,1.686,1.88,3553,464146,1.0,0.97,30,1,494244
F1270,735.5203,1.569,1.501,1.628,4177,52537,1.0,0.91,6,1,70157
F1271,697.5344,3.0,2.899,3.093,3872,278716,1.0,0.86,21,1,304323
F1272,697.5344,5.097,5.013,5.198,3872,227971,1.0,0.99,18,1,253235
F1273,657.3636,2.95,2.849,3.051,3556,298338,1.0,1.0,23,1,323757
F1274,610.3082,2.545,2.486,2.605,3079,45876,1.0,0.93,5,1,60371
F1275,735.5507,1.931,1.855,2.032,4178,133354,1.0,0.94,11,1,157328
F1276,697.9871,2.975,2.874,3.076,3873,3754731,1.0,0.99,248,1,3779731
F1277,735.5682,4.735,4.651,4.836,4179,1675968,1.0,0.98,134,1,1698968
F1278,610.3913,2.815,2.739,2.916,3080,91156,1.0,0.97,7,1,113548
F1279,657.4461,1.577,1.476,1.678,3561,3348985,1.0,0.99,240,1,3373985
F1280,698.3605,2.756,2.697,2.857,3874,74573,1.0,0.88,7,1,95388
F1281,735.6232,4.743,4.701,4.769,4180,33172,0.89,0.79,6,1,50384
F1282,610.4315,2.596,2.495,2.697,3081,1094429,1.0,1.0,74,1,1123094
F1283,657.4936,1.644,1.569,1.746,3563,1292104,1.0,0.93,91,1,1306335
F1284,698.4366,3.076,2.992,3.177,3875,108172,1.0,0.99,8,1,133192
F1285,610.4941,1.653,1.569,1.703,3083,256361,1.0,0.99,28,1,272716
F1286,610.4941,1.779,1.754,1.863,3083,58403,1.0,0.92,8,1,75031
F1287,658.2833,1.981,1.788,2.099,3564,202478,1.0,0.92,8,1,240362
F1288,736.4265,2.891,2.79,2.992,4182,677344,1.0,0.99,47,1,706515
F1289,658.3667,2.95,2.899,3.034,3565,69884,1.0,0.97,7,1,90729
F1290,610.5222,2.722,2.646,2.79,3084,68672,0.92,0.94,7,1,89671
F1291,698.4885,2.975,2.874,3.009,3877,1205717,1.0,0.8,123,1,1222717
F1292,658.4508,1.586,1.484,1.686,3570,923418,1.0,0.99,65,1,956976
F1293,610.9373,2.613,2.512,2.697,3085,241464,1.0,0.96,22,1,270083
F1294,611.1814,1.552,1.484,1.653,3086,604985,1.0,0.98,66,1,630774
F1295,736.5339,1.543,1.476,1.644,4186,75628,1.0,0.77,7,1,98886
F1296,658.4676,1.821,1.771,1.922,3571,104281,1.0,0.96,9,1,127541
F1297,658.4676,3.75,3.674,3.817,3571,54123,0.71,0.99,5,1,72743
F1298,736.5701,4.735,4.642,4.836,4188,441765,1.0,0.99,34,1,466953
F1299,698.536,1.569,1.493,1.661,3878,71159,0.95,0.95,5,1,91107
F1300,698.536,1.83,1.746,1.914,3878,91905,1.0,0.96,8,1,114455
F1301,698.536,2.992,2.95,3.093,3878,57982,1.0,0.84,8,1,75609
F1302,698.536,5.097,5.03,5.181,3878,79317,1.0,0.97,7,1,99029
F1303,737.4111,1.56,1.476,1.661,4189,112875,1.0,0.89,8,1,137113
F1304,698.9894,2.975,2.882,3.059,3879,432499,1.0,0.91,42,1,454035
F1305,737.431,2.891,2.798,2.992,4190,255724,1.0,0.99,19,1,281720
F1306,699.4036,1.846,1.746,1.931,3882,73950,1.0,0.97,6,1,97094
F1307,611.4396,2.571,2.529,2.672,3092,64952,1.0,0.79,6,1,86475
F1308,737.4966,1.67,1.602,1.771,4193,161342,0.97,0.85,12,1,184448
F1309,737.4966,1.956,1.855,2.057,4193,434069,1.0,0.99,30,1,460798
F1310,611.5024,1.636,1.586,1.678,3093,81898,1.0,0.99,13,1,94427
F1311,699.4856,2.992,2.891,3.093,3887,240116,1.0,0.87,17,1,265828
F1312,699.4856,3.169,3.101,3.27,3887,153517,1.0,0.98,11,1,174558
F1313,611.536,2.706,2.605,2.806,3094,292337,1.0,0.95,21,1,319228
F1314,659.5047,1.619,1.535,1.72,3577,149650,0.97,0.91,6,1,177501
F1315,659.5047,1.83,1.746,1.931,3577,111072,0.89,0.95,4,1,136062
F1316,699.5297,1.552,1.468,1.653,3888,155430,1.0,0.97,14,1,179343
F1317,611.911,2.588,2.503,2.63,3095,86532,1.0,0.89,9,1,97963
F1318,699.9629,2.975,2.891,3.059,3889,176484,1.0,0.93,16,1,201100
F1319,659.5213,1.552,1.518,1.594,3578,21972,1.0,0.91,5,1,33428
F1320,659.5213,1.636,1.594,1.678,3578,20781,1.0,0.93,5,1,29479
F1321,737.5591,1.552,1.476,1.762,4196,91650,0.77,0.81,5,1,126943
F1322,737.5591,4.726,4.693,4.769,4196,33325,1.0,0.94,6,1,42828
F1323,737.96,3.278,3.177,3.362,4197,320443,1.0,0.99,24,1,345154
F1324,612.414,2.562,2.52,2.663,3099,81175,1.0,0.77,7,1,101687
F1325,660.4823,1.577,1.476,1.653,3584,184128,1.0,0.99,15,1,207965
F1326,612.5155,1.636,1.586,1.67,3102,259659,1.0,1.0,46,1,266419
F1327,700.4669,2.975,2.874,3.051,3897,139589,1.0,0.92,14,1,164516
F1328,738.4434,5.232,5.131,5.333,4198,268617,0.86,0.9,14,1,293257
F1329,612.5398,2.706,2.638,2.806,3103,116472,1.0,0.92,10,1,136805
F1330,660.5172,1.552,1.493,1.653,3587,69587,1.0,0.72,7,1,88762
F1331,738.4667,3.278,3.177,3.379,4200,265782,1.0,0.99,18,1,292528
F1332,661.4459,1.644,1.56,1.746,3592,389394,1.0,0.98,35,1,414666
F1333,613.3366,2.84,2.739,2.941,3105,308870,1.0,1.0,22,1,335361
F1334,700.5223,1.577,1.476,1.661,3899,155547,0.97,0.92,12,1,180918
F1335,700.5223,2.815,2.714,2.916,3899,664945,1.0,1.0,47,1,691665
F1336,661.4563,2.941,2.84,3.042,3593,15848707,1.0,0.99,1077,1,15873707
F1337,738.4998,1.678,1.586,1.779,4201,66550,0.85,0.85,5,1,90686
F1338,738.4998,1.948,1.846,2.049,4201,180932,1.0,0.99,12,1,206860
F1339,738.4998,2.823,2.722,2.924,4201,154239,1.0,0.97,10,1,179980
F1340,661.4661,1.619,1.586,1.661,3594,15713,1.0,0.86,5,1,25715
F1341,700.553,1.644,1.552,1.703,3900,273115,1.0,0.93,26,1,301294
F1342,700.553,1.821,1.72,1.922,3900,528171,1.0,0.99,37,1,558658
F1343,661.487,1.628,1.526,1.703,3595,123171,0.95,0.94,8,1,145755
F1344,738.5368,2.714,2.613,2.815,4202,298814,1.0,0.98,19,1,325231
F1345,701.3959,1.619,1.518,1.703,3901,103029,1.0,0.93,4,1,141066
F1346,701.3959,3.076,2.975,3.177,3901,247246,1.0,0.99,10,1,289389
F1347,661.5029,1.644,1.569,1.703,3596,51650,0.83,0.92,5,1,69432
F1348,661.5029,2.916,2.815,3.017,3596,784338,1.0,0.81,58,1,814738
F1349,738.9448,5.106,5.013,5.148,4205,63318,0.9,0.89,6,1,85754
F1350,738.9448,5.249,5.156,5.35,4205,147046,1.0,0.75,9,1,169493
F1351,613.4375,1.644,1.577,1.712,3113,179916,1.0,1.0,22,1,195050
F1352,738.9638,3.278,3.194,3.379,4206,123360,1.0,0.96,10,1,146227
F1353,661.9587,2.933,2.832,3.034,3598,11022434,1.0,0.99,752,1,11047434
F1354,701.5291,1.552,1.459,1.653,3905,157564,1.0,0.98,5,1,182871
F1355,701.5291,2.823,2.722,2.924,3905,320792,1.0,0.99,14,1,347376
F1356,613.4707,1.636,1.602,1.678,3116,25691,1.0,0.96,5,1,33839
F1357,739.443,5.206,5.063,5.484,4207,143643,1.0,0.89,5,1,194955
F1358,613.5493,2.748,2.68,2.815,3117,48932,1.0,0.94,5,1,64666
F1359,739.4611,3.278,3.202,3.329,4208,42892,1.0,0.76,5,1,60870
F1360,662.4289,2.714,2.63,2.815,3601,80804,1.0,0.94,6,1,105214
F1361,614.3415,2.832,2.756,2.924,3119,86329,1.0,0.97,7,1,107737
F1362,739.4989,2.806,2.756,2.899,4212,52008,0.76,0.96,5,1,70974
F1363,701.5554,1.729,1.703,1.754,3907,30560,0.74,0.74,8,1,37560
F1364,701.5554,1.813,1.754,1.914,3907,188302,0.81,0.93,17,1,208302
F1365,701.5554,5.089,4.988,5.19,3907,3464369,1.0,0.99,251,1,3489369
F1366,662.4465,1.644,1.569,1.746,3602,161514,1.0,0.98,15,1,184244
F1367,614.3695,2.369,2.276,2.436,3120,57535,1.0,0.98,5,1,78052
F1368,701.6066,5.089,5.046,5.156,3908,107187,1.0,0.86,14,1,120129
F1369,739.5414,2.706,2.638,2.806,4215,125622,1.0,0.84,10,1,146927
F1370,662.4602,2.933,2.832,3.034,3603,4631775,1.0,0.99,305,1,4656775
F1371,702.3961,3.068,3.0,3.16,3909,76161,1.0,0.97,7,1,98069
F1372,739.5673,5.063,4.988,5.131,4216,108772,1.0,0.99,11,1,127999
F1373,662.4949,1.611,1.569,1.636,3605,32312,1.0,0.88,6,1,41028
F1374,702.4113,1.619,1.543,1.678,3910,49446,1.0,0.96,5,1,68197
F1375,740.4583,3.202,3.101,3.303,4217,988263,1.0,0.99,40,1,1018566
F1376,662.5115,2.933,2.891,3.017,3606,156794,1.0,0.9,20,1,168022
F1377,702.4241,2.554,2.453,2.655,3911,113353,1.0,1.0,8,1,138313
F1378,662.9611,2.941,2.857,3.042,3607,1501259,1.0,0.95,109,1,1524259
F1379,702.4417,3.0,2.899,3.068,3912,58613,1.0,0.79,5,1,81498
F1380,614.4795,1.813,1.712,1.914,3127,271155,1.0,0.96,4,1,341638
F1381,740.5187,2.756,2.655,2.857,4222,640798,1.0,0.99,34,1,668184
F1382,663.4503,1.569,1.468,1.67,3608,17931984,1.0,0.99,8,1,21672602
F1383,702.4929,1.863,1.788,1.939,3913,68596,1.0,0.98,6,1,89645
F1384,702.4929,2.764,2.697,2.857,3913,62323,1.0,0.94,5,1,83099
F1385,702.4929,3.901,3.826,3.977,3913,64874,1.0,0.98,6,1,85626
F1386,614.5299,1.644,1.552,1.746,3131,380205,1.0,0.95,32,1,403452
F1387,740.5523,2.773,2.68,2.874,4224,304717,1.0,0.97,20,1,330745
F1388,740.5523,4.718,4.617,4.811,4224,108390,0.95,0.99,7,1,132965
F1389,615.453,1.644,1.552,1.746,3139,675263,1.0,0.96,65,1,699980
F1390,615.453,2.436,2.343,2.52,3139,68603,0.75,0.98,5,1,90524
F1391,663.5814,1.501,1.476,1.535,3609,35755,1.0,0.85,8,1,43758
F1392,663.5814,1.619,1.594,1.653,3609,30119,0.96,0.84,7,1,38120
F1393,702.5344,1.586,1.484,1.678,3916,141890,0.84,0.88,3,1,182715
F1394,702.5344,1.88,1.779,1.981,3916,277114,1.0,0.97,6,1,318991
F1395,702.5344,2.815,2.714,2.916,3916,357351,1.0,0.99,8,1,399627
F1396,663.9346,2.941,2.849,3.026,3610,530141,1.0,0.95,45,1,557507
F1397,740.9954,3.404,3.303,3.489,4227,273948,1.0,0.93,21,1,301668
F1398,664.2801,5.333,5.299,5.4,3611,36952,1.0,0.77,5,1,54739
F1399,741.3837,2.891,2.798,2.983,4228,228955,1.0,0.99,17,1,254538
F1400,702.5574,5.089,4.988,5.19,3918,1541353,1.0,0.98,110,1,1566353
F1401,741.5109,3.177,3.076,3.278,4230,4007177,1.0,0.99,226,1,4032177
F1402,615.4996,1.611,1.51,1.712,3141,101503,1.0,0.83,8,1,129567
F1403,703.5051,1.577,1.476,1.678,3919,337053,1.0,0.97,25,1,365192
F1404,703.5051,2.79,2.697,2.866,3919,66901,0.97,0.96,5,1,87796
F1405,664.4536,1.569,1.468,1.67,3612,8161946,1.0,0.99,8,1,9925913
F1406,615.5327,1.653,1.594,1.72,3142,76853,1.0,0.81,10,1,91858
F1407,741.5226,2.748,2.646,2.849,4231,283628,1.0,0.98,21,1,309700
F1408,741.5226,5.072,4.988,5.173,4231,222275,1.0,0.99,19,1,247094
F1409,615.5755,1.619,1.543,1.703,3143,362187,1.0,1.0,36,1,384108
F1410,741.5397,1.577,1.518,1.636,4232,43270,0.9,0.9,5,1,57232
F1411,616.2832,5.392,5.291,5.493,3144,546437,1.0,0.99,35,1,576698
